article_id,title,processed_title,cluster,topic_label,url,media_name
875eead560d7165cec6d10a3642367ce05a8a6ad4aab378d8c917c53d5143aa2,Rishi Sunak 'had doubts' over Rwanda plan according to leaked documents,doubt rwanda plan accord leak document,1,Rwanda Bill,https://www.express.co.uk/news/politics/1852617/Rishi-Sunak-had-doubts-over-Rwanda-plan,express.co.uk
6e5b1a5492112dd7bc93a34b09854f95f8f26a42c7bfb4db2783606ad8d393d5,Sunak raised doubts over Rwanda migrants plan as chancellor – report,raise doubt rwanda migrant plan chancellor,1,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/rishi-sunak-rwanda-policy-doubts-documents-b2474166.html,independent.co.uk
32da4ad1b8d1d3b887e4293e3e7089d1195209742fa1ab0ca544b74e31e7b7bd,How your MP voted on Rwanda Bill as Rishi Sunak wins – full results,mp vote rwanda bill win result,2,Rwanda Bill,https://www.express.co.uk/news/politics/1844861/rwanda-bill-how-your-mp-voted-rishi-sunak,express.co.uk
0fde0dc62c976eab85c38e1e97c6d364781522ab257f65b5c9aea1911a08592d,Tories’ Rwanda safety bill is an abuse of the rule of law,tory rwanda safety bill abuse rule law,2,Rwanda Bill,https://www.theguardian.com/uk-news/2024/feb/19/tories-rwanda-safety-bill-is-an-abuse-of-the-rule-of-law,theguardian.com
b9aa3d9c7351bac60ef29d8dfd2732ec7b1c206c2b3e2c455c86a766a9024573,UK’s Rwanda bill ‘incompatible with human rights obligations’,uk rwanda bill incompatible human right obligation,2,Rwanda Bill,https://www.theguardian.com/uk-news/2024/feb/12/uk-rwanda-bill-incompatible-with-human-rights-obligations,theguardian.com
455518c4e994255aaf998f906f1e8af234b790014fca4e9112a40e2b6902c1ef,Peers blasted over threats to tear up Rwanda Bill,peer blast threat tear rwanda bill,2,Rwanda Bill,https://www.express.co.uk/news/politics/1865889/Rwanda-Bill-Peers-Parliament-David-Cameron,express.co.uk
bb372eb5653f7325acab2e9e290fa565be53161bbc458e8335dc7ead3bf17e74,MPs warn Rwanda plan ‘fundamentally incompatible” with UK’s human rights commitment,mp warn rwanda plan fundamentally incompatible uk human right commitment,1,Rwanda Bill,https://www.independent.co.uk/politics/rwanda-plan-human-rights-sunak-b2494411.html,independent.co.uk
a2dd5b476eb9cbe3b9dd4a84eeed3689f89df485a856f9d267271b85326497eb,Rishi Sunak’s Rwanda bill comes under fire from Tory and Labour peers,rwanda bill come fire tory labour peer,2,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/rwanda-asylum-rishi-sunak-election-lords-b2494933.html,independent.co.uk
9a2e73dc68e199ba9d51710a46718e7e33b0df085e5c2d38d111eeb5f84e0295,"Sunak ‘out of touch’ for betting £1,000 on Rwanda plan’s success, says Labour","touch bet £ 1,000 rwanda plan success labour",1,Rwanda Bill,https://www.theguardian.com/politics/2024/feb/05/rishi-sunak-out-of-touch-bet-rwanda-plan-labour,theguardian.com
3fe24d621477077733b8ea6f6d81a3e00d134d5f27275fd95fd83e8a6a48b5d7,"Piers Morgan challenges Rishi Sunak to £1,000 bet over Rwanda plan","pier morgan challenge £ 1,000 bet rwanda plan",1,Rwanda Bill,https://www.express.co.uk/news/politics/1863168/piers-morgan-rishi-sunak-rwanda,express.co.uk
e7b2cc6d9b4602a9a912072a238599cb6139c84415aacffabb2f77e8da9a2ca2,Fury as taxpayers hand millions to charities lobbying against Rwanda Bill,fury taxpayer hand million charity lobby rwanda bill,2,Rwanda Bill,https://www.express.co.uk/news/politics/1862457/rwanda-bill-taxpayers-cash-to-charities,express.co.uk
fa6d215d744371dffc4d22a812d16d79d34f540f7d1d80ee477859d8285ff91c,Tory Lord shuts down Labour plot over Rwanda Bill and its pledge to the EU,tory lord shut labour plot rwanda bill pledge eu,2,Rwanda Bill,https://www.express.co.uk/news/politics/1861678/labour-rwanda-bill-daniel-hannan,express.co.uk
a1496947c3691c2111e997a0134c13744ad21b363db641ddb855efe9990c8917,Tory grandee warns Rwanda bill risks ‘elected dictatorship’,tory grandee warn rwanda bill risk elect dictatorship,2,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/tory-grandee-rwanda-elected-dictatorship-b2487146.html,independent.co.uk
9755faf8568cc4effab7c7304573ecad0e3f5822f9876fb171d5bdd16abafaf1,Sunak’s Rwanda plan faces more hurdles as Tory peers condemn policy,rwanda plan face hurdle tory peer condemn policy,1,Rwanda Bill,https://www.theguardian.com/politics/2024/jan/29/sunaks-rwanda-plan-faces-more-hurdles-as-tory-peers-condemn-policy,theguardian.com
ef0108c023cca55f60de304ccb0cdad61755b541ffb0da01cd8678af55ec4431,Archbishop of Canterbury attacks Rishi Sunak’s ‘damaging’ Rwanda plan,archbishop canterbury attack damaging rwanda plan,1,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/rwanda-bill-sunak-archbishop-canterbury-b2486808.html,independent.co.uk
9267a3ac16f111c2bdc6ab9c35f7911be929d7dbf83e3fa835f0baf5e57ac195,Watch as Sunak’s Rwanda bill faces test in House of Lords,watch rwanda bill face test house lord,2,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/sunak-rwanda-bill-debate-livefeed-b2486659.html,independent.co.uk
9caca48300b494e4a69240d344a1d235e52caf041f1240d21d52a7885c277b02,The House of Lords must speak with one voice against the Rwanda plan,house lords speak voice rwanda plan,1,Rwanda Bill,https://www.independent.co.uk/voices/rwanda-house-of-lords-amendment-bishops-safety-b2486610.html,independent.co.uk
0201194a0b1a0e3fe1ef7a3a5ce8844112753d8565b00d7c8a01741dc2c8fc41,Nigel Farage slaps down Archbishop of Canterbury over attack on Rwanda Bill,nigel slap archbishop canterbury attack rwanda bill,2,Rwanda Bill,https://www.express.co.uk/news/politics/1861033/nigel-farage-archbishop-of-canterbury-rwanda,express.co.uk
67098894806e268a23fa7051524d829a8a640560adac279fb26aa08e9057b0c6,"Peers threaten to derail Rishi Sunak's Rwanda bill, Tory MPs warn of opposition",peer threaten derail rwanda bill tory mp warn opposition,2,Rwanda Bill,https://www.express.co.uk/news/politics/1860679/peers-rishi-sunak-rwanda-bill,express.co.uk
be45c79fedad67281ce83852740279c40f8bd4a60b54707ec931e574cc69916e,"The House of Lords is very flawed. But if it picks apart Sunak’s Rwanda bill, that’s its job and it deserves support",house lords flawed pick apart rwanda bill job deserves support,2,Rwanda Bill,https://www.theguardian.com/commentisfree/2024/jan/25/house-of-lords-rishi-sunak-rwanda-bill,theguardian.com
a940141101f4d80f3c3ba8f01d5b5bc950006c522339f780be97cf8141be9ea0,Fresh Rwanda blow as European court says Sunak plan breaks international law,fresh rwanda blow european court plan break international law,1,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/rwanda-echr-rishi-sunak-migrants-b2484682.html,independent.co.uk
dd8aaf1ed75981cce4941d2da1fb186d45e9d26e051534da95f9a8bce888cd4b,Could the Lords kill the Rwanda bill?,lord kill rwanda bill,2,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/politics-explained/lords-rwanda-bill-pass-sunak-tory-asylum-seekers-b2482760.html,independent.co.uk
b5e155405cbe443486d47b49d84470ac9d708a309b2d45228cc4a20fe06db27f,Blow for Sunak as Rwanda plan suffers first defeat in Lords,blow rwanda plan suffer defeat lord,1,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/rishi-sunak-rwanda-bill-vote-b2482896.html,independent.co.uk
cd5ebd9857be1bb6bafe02c0e7c14a499bb1d5fe3ff3d554e21464074628afd1,Watch: Lords debate Rwanda bill after Sunak wins Commons vote,watch lord debate rwanda bill win commons vote,2,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/rishi-sunak-rwanda-live-debate-b2482737.html,independent.co.uk
973ca2759e221b08854a1fbc130c99f76ea5e5e0699c0be85abede65232d6c59,"Shapps urges action on Channel crisis, Jenrick questions Rwanda bill and ECHR",shapps urge action channel crisis jenrick question rwanda bill echr,2,Rwanda Bill,https://www.express.co.uk/news/politics/1858214/shapps-jenrick-channel-crisis-rwanda-echr,express.co.uk
2b9e178ec2a37164fa4d4db8d908d36e4ead1327af5c8917e1e68e77d153f563,PM set for titanic battle with Lords over Rwanda bill,pm set titanic battle lord rwanda bill,2,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/rishi-sunak-house-lords-rwanda-bill-b2481090.html,independent.co.uk
d552e6c96c3ce378a2367e87984d96e0f4eb1d896c84e9a93ea95230a5efecbb,Rwanda plan puts modern slavery victims at further risk of exploitation,rwanda plan modern slavery victim risk exploitation,1,Rwanda Bill,https://www.independent.co.uk/news/uk/home-news/rwanda-plan-modern-slavery-campaigners-b2477046.html,independent.co.uk
1a1ab0ab41167d54f5a01216250f8746d8d32f29a2780cae68731938a8a013a1,"Sunak’s Rwanda bill is step towards totalitarianism, top lawyer in the Lords warns",rwanda bill step totalitarianism lawyer lord warn,2,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/rishi-sunak-rwanda-election-carlile-b2480702.html,independent.co.uk
3ee7f6435892340dd2f15a78968757975e9d924ed3929c08bee2e74d883fd94e,Sunak says party ‘came together’ for Rwanda bill vote despite Tory rebellion,party come rwanda bill vote despite tory rebellion,2,Rwanda Bill,https://www.independent.co.uk/tv/news/rwanda-bill-sunak-press-conference-b2480735.html,independent.co.uk
7fa3386983034e8641cf8390e370341f2367dfc967b9d0e353861df4ca246205,Tory MP did not vote against Rwanda bill because Labour MPs ‘giggled’ at him,tory mp vote rwanda bill labour mp giggled,2,Rwanda Bill,https://www.independent.co.uk/news/uk/politics/rwanda-lee-anderson-tory-mp-b2480667.html,independent.co.uk
